pre,post,weight
511899,526827,2
511899,527282,17
511899,530067,3
511899,530945,1
511899,531383,3
511899,531863,8
511899,531864,2
511899,533662,15
511899,535834,2
511899,539322,1
511899,555705,14
511899,555707,9
511899,557035,1
511899,559181,3
511899,567693,4
511900,10202,7
511900,10233,3
511900,10388,1
511900,10458,57
511900,10528,2
511900,10618,3
511900,10712,5
511900,10775,1
511900,10930,5
511900,10999,9
511900,11147,8
511900,11331,30
511900,11519,8
511900,11649,16
511900,11791,19
511900,11954,7
511900,11964,1
511900,12176,1
511900,12287,3
511900,12337,25
511900,12434,10
511900,12442,2
511900,12560,15
511900,12681,2
511900,12843,1
511900,12899,1
511900,13029,5
511900,13038,1
511900,13098,2
511900,13159,5
511900,13177,1
511900,13235,1
511900,13266,22
511900,13289,7
511900,13341,3
511900,13388,3
511900,13430,7
511900,13520,1
511900,13597,4
511900,13665,4
511900,13701,2
511900,13738,2
511900,13798,1
511900,14016,1
511900,14050,4
511900,14103,3
511900,14324,5
511900,14350,1
511900,14695,12
511900,15199,9
511900,15208,1
511900,15297,4
511900,15299,5
511900,15311,16
511900,15329,2
511900,15532,4
511900,15598,4
511900,15604,6
511900,15618,6
511900,15645,2
511900,15676,1
511900,15777,1
511900,15972,3
511900,16262,1
511900,16719,5
511900,16738,10
511900,16801,1
511900,16882,1
511900,17335,1
511900,17487,3
511900,17701,1
511900,17735,2
511900,17851,4
511900,17867,17
511900,17900,2
511900,18017,21
511900,18034,1
511900,18186,2
511900,18792,13
511900,18974,3
511900,19109,1
511900,19128,1
511900,19136,8
511900,19650,16
511900,19984,3
511900,20136,1
511900,20215,1
511900,20291,11
511900,20709,1
511900,21244,2
511900,21464,4
511900,22336,7
511900,22346,8
511900,23017,1
511900,23043,2
511900,23158,2
511900,23968,1
511900,23994,2
511900,24980,3
511900,25349,15
511900,25478,2
511900,25798,2
511900,25838,18
511900,26469,4
511900,26782,1
511900,27459,1
511900,27918,1
511900,29721,5
511900,29759,1
511900,29975,1
511900,32156,1
511900,33033,22
511900,34184,8
511900,34612,5
511900,37952,12
511900,38290,1
511900,41363,1
511900,42483,1
511900,46508,5
511900,46697,10
511900,49959,3
511900,50960,5
511900,52143,2
511900,57752,3
511900,59347,1
511900,61909,2
511900,63601,1
511900,66936,1
511900,71416,7
511900,78065,19
511900,81985,11
511900,87484,2
511900,102695,5
511900,108777,1
511900,113018,1
511900,115598,1
511900,130844,4
511900,151800,2
511900,369210,2
511900,512118,6
511900,512263,1
511900,512581,1
511900,512823,1
511900,513041,5
511900,513102,1
511900,513127,8
511900,513129,2
511900,513312,12
511900,513313,6
511900,513344,5
511900,513650,2
511900,514077,1
511900,514532,4
511900,514680,6
511900,514706,19
511900,514881,5
511900,514925,2
511900,515002,7
511900,515254,1
511900,515275,3
511900,515346,1
511900,515347,1
511900,515538,1
511900,517048,7
511900,517424,16
511900,517425,13
511900,517519,1
511900,517677,2
511900,517736,12
511900,518176,2
511900,518363,4
511900,518673,3
511900,519419,8
511900,519862,5
511900,519904,4
511900,519907,5
511900,520030,1
511900,520088,7
511900,520089,1
511900,520090,1
511900,520651,1
511900,521126,1
511900,521490,3
511900,521580,11
511900,521671,7
511900,521718,1
511900,521783,1
511900,522407,1
511900,522419,19
511900,522750,1
511900,523636,5
511900,523834,4
511900,524212,4
511900,524226,3
511900,524429,1
511900,525423,3
511900,525460,1
511900,526032,1
511900,526827,14
511900,527282,14
511900,529282,2
511900,529571,2
511900,530067,1
511900,530190,3
511900,531383,17
511900,531863,9
511900,531867,1
511900,533662,19
511900,535834,5
511900,539322,3
511900,555705,11
511900,555707,4
511900,559181,3
511900,567693,3
511901,10137,13
511901,10147,4
511901,10233,11
511901,10388,3
511901,10458,29
511901,10601,1
511901,10618,9
511901,10712,4
511901,10820,1
511901,10930,1
511901,10999,12
511901,11147,1
511901,11331,2
511901,11519,9
511901,11632,1
511901,11649,33
511901,11723,1
511901,11765,1
511901,11791,29
511901,11799,7
511901,11964,1
511901,11998,1
511901,12058,1
511901,12074,1
511901,12287,3
511901,12337,30
511901,12434,2
511901,12442,12
511901,12560,11
511901,12796,3
511901,12857,28
511901,13029,6
511901,13075,1
511901,13098,3
511901,13159,1
511901,13161,1
511901,13222,1
511901,13235,1
511901,13266,14
511901,13337,2
511901,13341,42
511901,13430,1
511901,13438,1
511901,13495,1
511901,13562,9
511901,13597,6
511901,13693,17
511901,13822,1
511901,13872,5
511901,14050,2
511901,14146,1
511901,14418,1
511901,14695,4
511901,15108,1
511901,15208,4
511901,15297,1
511901,15311,1
511901,15329,14
511901,15362,16
511901,15384,1
511901,15532,1
511901,15598,1
511901,15645,1
511901,15955,5
511901,15972,1
511901,16262,5
511901,16362,6
511901,16535,1
511901,16738,1
511901,16767,11
511901,16857,2
511901,17089,3
511901,17103,4
511901,17112,5
511901,17335,1
511901,17387,4
511901,17564,17
511901,17604,2
511901,17701,1
511901,17726,22
511901,17735,1
511901,17851,8
511901,17867,31
511901,17900,2
511901,18017,3
511901,18186,1
511901,18349,1
511901,18554,1
511901,18800,3
511901,18913,27
511901,18974,16
511901,18990,8
511901,19085,1
511901,19109,1
511901,19136,2
511901,19650,24
511901,19705,17
511901,19984,1
511901,20117,3
511901,20215,1
511901,20255,11
511901,20291,4
511901,20371,2
511901,20392,47
511901,21244,2
511901,21301,9
511901,21464,7
511901,21538,1
511901,22093,48
511901,23158,3
511901,23924,1
511901,23994,2
511901,25204,1
511901,25478,1
511901,25798,1
511901,25838,4
511901,26750,2
511901,26782,3
511901,26833,1
511901,26993,15
511901,29043,1
511901,29280,4
511901,29759,2
511901,30029,1
511901,30343,1
511901,32156,3
511901,32306,9
511901,34184,2
511901,34612,1
511901,35425,2
511901,35642,1
511901,37952,1
511901,38228,1
511901,41288,2
511901,46508,5
511901,48344,1
511901,52143,3
511901,55136,1
511901,55785,2
511901,57752,3
511901,59347,15
511901,61909,2
511901,61957,2
511901,62855,3
511901,66354,1
511901,66837,1
511901,69407,1
511901,70011,5
511901,70643,1
511901,74590,2
511901,76910,2
511901,78065,1
511901,82309,2
511901,87497,7
511901,102695,1
511901,108777,2
511901,113018,1
511901,127239,19
511901,130844,2
511901,151800,1
511901,199980,1
511901,511899,9
511901,511900,14
511901,512011,2
511901,512581,1
511901,512660,1
511901,512823,6
511901,513041,14
511901,513042,1
511901,513102,7
511901,513127,2
511901,513128,2
511901,513312,2
511901,513313,3
511901,513344,2
511901,513650,2
511901,514532,4
511901,514554,1
511901,514680,1
511901,515275,20
511901,515276,12
511901,515346,1
511901,515347,1
511901,515538,6
511901,515743,1
511901,517098,3
511901,517153,1
511901,517425,2
511901,517736,2
511901,518012,3
511901,518253,8
511901,518889,1
511901,519297,13
511901,519518,8
511901,519519,4
511901,519902,1
511901,519903,1
511901,519907,1
511901,519908,1
511901,519914,4
511901,519917,1
511901,519939,1
511901,520020,1
511901,520086,1
511901,520889,1
511901,521490,39
511901,521580,1
511901,521718,1
511901,521736,1
511901,521783,1
511901,521977,1
511901,522344,5
511901,522419,16
511901,522750,1
511901,523561,27
511901,523648,1
511901,523834,6
511901,524123,1
511901,524212,1
511901,524296,1
511901,524747,5
511901,526032,12
511901,526827,2
511901,526918,12
511901,527282,3
511901,530067,2
511901,530945,1
511901,531383,1
511901,531863,1
511901,532582,3
511901,535834,3
511901,539322,2
511901,555705,30
511901,557035,3
511901,557352,3
511901,557380,1
511901,559181,2
511901,567693,2
511914,10010,54
511914,10017,27
511914,10074,27
511914,10118,2
511914,10145,7
511914,10147,6
511914,10173,12
511914,10197,31
511914,10228,6
511914,10257,15
511914,10259,2
511914,10263,2
511914,10361,6
511914,10373,12
511914,10386,2
511914,10417,1
511914,10609,3
511914,10728,4
511914,10992,4
511914,11102,3
511914,11118,3
511914,11125,3
511914,11219,1
511914,11300,1
511914,11599,3
511914,11895,26
511914,11927,10
511914,12032,1
511914,12053,1
511914,12242,1
511914,12275,8
511914,12349,3
511914,12395,10
511914,12824,3
511914,13122,2
511914,14091,1
511914,14888,2
511914,15052,4
511914,15068,12
511914,15424,1
511914,15508,1
511914,15597,7
511914,15994,4
511914,16459,7
511914,16475,41
511914,16775,1
511914,16904,2
511914,16917,3
511914,17270,4
511914,17340,3
511914,17375,4
511914,17478,5
511914,17556,8
511914,17653,6
511914,17939,3
511914,18340,5
511914,18432,6
511914,18478,5
511914,19187,3
511914,19454,2
511914,20440,2
511914,20572,2
511914,20859,2
511914,20976,3
511914,21026,7
511914,21342,4
511914,21392,12
511914,21721,1
511914,22292,2
511914,22584,3
511914,22772,5
511914,22922,4
511914,23202,6
511914,23226,14
511914,23446,2
511914,24523,1
511914,25438,1
511914,26142,1
511914,27750,1
511914,27829,5
511914,28980,1
511914,29417,1
511914,29469,3
511914,30087,1
511914,30194,1
511914,31301,5
511914,31308,1
511914,35262,1
511914,35616,3
511914,65991,10
511914,71157,10
511914,77614,1
511914,81112,7
511914,100485,3
511914,111787,2
511914,512705,8
511914,514508,3
511914,515900,4
511914,516909,3
511914,518016,2
511914,518544,8
511914,518730,7
511914,518983,1
511914,519389,10
511914,519413,2
511914,519650,1
511914,519931,3
511914,520449,1
511914,521627,3
511914,523564,5
511914,524162,1
511914,524899,1
511914,526031,1
511914,526286,2
511914,527690,20
511914,531898,110
511914,531899,12
511914,532839,3
511914,533129,1
511914,556817,2
511989,10135,4
511989,10163,1
511989,10313,4
511989,10331,16
511989,10492,1
511989,10565,2
511989,10643,16
511989,10662,1
511989,10703,20
511989,10760,1
511989,10833,12
511989,10849,1
511989,10881,4
511989,10960,2
511989,10976,10
511989,11127,18
511989,11179,3
511989,11256,1
511989,11506,1
511989,11650,1
511989,11710,2
511989,11932,1
511989,11968,2
511989,12036,1
511989,12073,16
511989,12086,1
511989,12128,1
511989,12364,13
511989,12402,1
511989,12806,1
511989,12901,1
511989,12941,1
511989,13460,2
511989,13528,1
511989,13719,52
511989,13826,1
511989,13964,3
511989,14130,2
511989,14178,43
511989,14210,1
511989,14290,2
511989,14333,5
511989,14384,1
511989,14593,19
511989,14718,1
511989,14734,2
511989,15204,3
511989,15285,2
511989,15490,1
511989,15912,1
511989,16142,1
511989,16502,3
511989,16595,17
511989,16620,3
511989,16763,18
511989,16949,34
511989,17502,1
511989,18871,1
511989,20770,11
511989,20860,1
511989,26764,2
511989,27203,30
511989,27938,1
511989,28332,1
511989,32092,1
511989,32461,13
511989,43293,4
511989,43765,46
511989,50967,1
511989,53553,2
511989,53635,1
511989,57803,3
511989,64414,3
511989,65528,1
511989,513162,2
511989,513487,5
511989,513875,4
511989,514034,4
511989,514035,102
511989,514297,4
511989,514628,11
511989,514753,1
511989,514951,12
511989,516135,1
511989,517861,1
511989,519659,55
511989,519661,2
511989,519666,36
511989,521222,151
511989,521223,4
511989,521297,2
511989,521415,17
511989,521727,2
511989,522702,34
511989,523516,1
511989,523590,12
511989,523633,7
511989,523679,1
511989,523993,1
511989,524254,1
511989,524606,31
511989,536488,22
511989,555296,1
511996,10010,1
511996,10017,46
511996,10030,92
511996,10074,23
511996,10118,41
511996,10147,16
511996,10197,42
511996,10228,50
511996,10244,14
511996,10246,1
511996,10257,40
511996,10259,8
511996,10263,7
511996,10348,1
511996,10373,1
511996,10386,1
511996,10407,3
511996,10536,1
511996,10667,6
511996,10709,4
511996,10728,52
511996,10739,2
511996,10944,5
511996,11017,8
511996,11091,3
511996,11118,1
511996,11252,16
511996,11476,1
511996,11599,1
511996,11666,2
511996,12053,2
511996,12143,1
511996,12459,6
511996,13069,1
511996,13261,2
511996,13963,1
511996,14091,8
511996,14110,1
511996,14168,2
511996,14529,7
511996,14700,4
511996,15052,2
511996,15068,1
511996,15225,1
511996,15513,7
511996,15718,2
511996,16603,3
511996,16815,1
511996,17556,2
511996,18340,14
511996,19187,1
511996,19422,12
511996,19692,10
511996,19856,2
511996,20885,1
511996,21026,1
511996,22292,3
511996,25110,21
511996,25438,1
511996,27010,2
511996,30194,1
511996,33037,21
511996,46003,1
511996,46376,1
511996,60254,1
511996,74052,6
511996,511752,1
511996,512176,1
511996,512415,1
511996,512821,33
511996,513904,2
511996,514481,2
511996,515145,2
511996,516980,7
511996,518426,12
511996,519387,41
511996,519392,14
511996,519415,5
511996,519539,3
511996,520029,26
511996,521358,1
511996,521490,1
511996,521693,1
511996,521764,3
511996,522302,1
511996,522711,1
511996,523644,2
511996,523860,7
511996,524162,1
511996,531538,1
511996,533751,1
511996,555383,45
511996,570013,1
512011,10044,2
512011,10082,1
512011,10122,1
512011,10217,8
512011,10233,1
512011,10297,1
512011,10353,2
512011,10666,1
512011,10930,7
512011,11147,3
512011,11470,13
512011,11519,1
512011,11632,2
512011,11799,3
512011,11854,10
512011,11964,16
512011,11998,1
512011,12079,4
512011,12125,3
512011,12255,1
512011,12281,1
512011,12366,4
512011,12442,1
512011,12560,3
512011,12829,2
512011,12952,12
512011,13162,2
512011,13171,1
512011,13244,11
512011,13266,4
512011,13430,1
512011,13449,15
512011,13520,4
512011,13523,9
512011,13562,2
512011,13597,1
512011,13686,2
512011,13807,1
512011,13811,11
512011,13822,4
512011,13975,3
512011,14146,7
512011,14338,5
512011,14418,5
512011,14698,15
512011,14782,3
512011,14786,2
512011,15035,20
512011,15198,2
512011,15199,1
512011,15297,16
512011,15311,4
512011,15493,7
512011,15618,3
512011,16262,2
512011,16297,1
512011,16575,4
512011,16719,2
512011,16762,1
512011,16767,1
512011,16789,24
512011,16801,4
512011,16888,3
512011,16960,11
512011,17089,2
512011,17192,2
512011,17434,6
512011,17851,9
512011,17867,16
512011,17940,34
512011,18017,1
512011,18066,3
512011,18172,1
512011,18186,2
512011,18554,2
512011,18830,2
512011,19013,5
512011,19128,2
512011,19414,1
512011,19650,1
512011,19948,1
512011,20136,1
512011,20291,2
512011,20335,1
512011,20597,6
512011,20751,2
512011,20803,4
512011,21464,1
512011,21507,1
512011,22621,1
512011,22781,3
512011,22839,14
512011,22881,6
512011,23695,2
512011,23787,1
512011,23789,9
512011,23968,1
512011,23994,2
512011,24136,17
512011,24613,2
512011,24623,1
512011,24780,11
512011,25478,4
512011,25542,3
512011,25557,1
512011,25746,3
512011,25798,8
512011,25977,10
512011,26153,1
512011,26343,1
512011,26833,1
512011,27690,17
512011,27918,3
512011,29143,1
512011,29483,13
512011,29975,9
512011,30116,6
512011,30175,31
512011,30347,1
512011,30391,6
512011,30402,7
512011,31591,2
512011,31724,4
512011,31827,5
512011,32283,5
512011,32788,16
512011,32950,6
512011,33041,9
512011,33503,1
512011,35642,3
512011,37300,8
512011,38228,4
512011,38290,10
512011,41288,1
512011,41518,1
512011,43278,1
512011,43802,4
512011,45473,9
512011,46508,7
512011,46570,1
512011,47325,1
512011,51096,3
512011,52143,1
512011,55752,2
512011,55785,1
512011,56590,2
512011,57240,12
512011,58786,2
512011,61957,10
512011,62855,3
512011,65272,3
512011,65802,1
512011,66354,3
512011,66610,6
512011,66837,2
512011,67624,3
512011,68624,6
512011,69407,4
512011,70011,5
512011,71416,8
512011,82309,3
512011,84395,1
512011,87497,29
512011,93140,1
512011,102597,3
512011,107471,3
512011,108777,1
512011,109222,5
512011,113018,1
512011,115598,2
512011,125721,1
512011,127881,4
512011,151800,12
512011,170209,3
512011,188171,2
512011,221939,1
512011,227289,2
512011,257510,7
512011,273433,6
512011,303829,1
512011,369210,4
512011,512263,12
512011,512580,20
512011,512581,20
512011,512660,1
512011,513102,4
512011,513127,3
512011,513128,17
512011,513129,2
512011,513312,1
512011,513650,1
512011,513652,2
512011,513654,10
512011,514378,2
512011,514532,7
512011,514554,7
512011,514925,1
512011,514983,3
512011,515254,12
512011,515743,6
512011,517098,6
512011,518013,2
512011,518253,7
512011,518346,7
512011,518363,1
512011,518673,1
512011,519519,2
512011,519592,2
512011,519753,4
512011,519862,2
512011,519906,2
512011,519907,1
512011,519908,4
512011,520020,2
512011,520030,3
512011,520089,1
512011,520146,1
512011,521225,11
512011,521718,2
512011,521977,1
512011,521981,2
512011,523834,2
512011,524123,21
512011,524298,1
512011,525777,9
512011,526827,1
512011,526918,3
512011,527282,2
512011,527318,21
512011,529282,4
512011,529985,1
512011,530945,4
512011,531867,12
512011,534134,13
512011,535834,14
512011,535835,3
512011,555705,2
512011,555715,1
512011,555751,1
512011,557035,13
512011,560878,3
512011,578193,4
512011,578194,3
512079,10032,13
512079,10135,1
512079,10159,1
512079,10163,11
512079,10331,18
512079,10471,7
512079,10492,5
512079,10506,4
512079,10553,1
512079,10557,3
512079,10563,48
512079,10623,28
512079,10643,87
512079,10662,3
512079,10673,6
512079,10833,1
512079,10849,1
512079,10857,4
512079,10961,2
512079,11127,173
512079,11179,10
512079,11248,4
512079,11274,2
512079,11304,100
512079,11429,70
512079,11484,11
512079,11506,2
512079,11570,4
512079,11650,2
512079,11743,309
512079,11772,2
512079,11935,25
512079,12036,38
512079,12054,1
512079,12128,174
512079,12230,2
512079,12258,15
512079,12474,97
512079,12498,4
512079,12582,89
512079,12617,1
512079,12664,2
512079,12752,113
512079,12808,5
512079,12811,10
512079,12935,1
512079,13048,3
512079,13630,1
512079,13823,6
512079,13943,1
512079,14032,52
512079,14100,13
512079,14131,34
512079,14385,2
512079,14745,29
512079,14955,3
512079,15030,1
512079,15146,4
512079,15321,1
512079,15611,3
512079,15734,2
512079,15744,24
512079,16454,2
512079,16502,12
512079,16763,4
512079,17055,19
512079,17282,6
512079,17396,34
512079,17655,3
512079,17739,6
512079,17744,24
512079,17782,1
512079,18218,1
512079,19296,5
512079,24857,3
512079,26764,1
512079,27203,131
512079,32885,1
512079,37111,2
512079,41023,5
512079,43293,10
512079,43460,9
512079,48783,6
512079,53553,33
512079,64484,4
512079,65528,1
512079,65884,1
512079,73405,12
512079,75193,38
512079,77213,18
512079,92829,14
512079,101002,1
512079,268258,1
512079,512266,1
512079,512730,221
512079,512731,5
512079,512877,3
512079,513162,10
512079,513655,1
512079,513656,52
512079,514297,28
512079,514967,13
512079,516890,8
512079,517861,24
512079,519630,14
512079,519662,60
512079,519839,39
512079,520669,8
512079,520670,5
512079,520671,67
512079,520816,1
512079,520865,2
512079,521222,60
512079,521223,3
512079,521727,15
512079,523039,1
512079,523040,330
512079,523516,7
512079,523518,18
512079,523590,1
512079,523677,12
512079,523679,8
512079,523982,3
512079,523983,27
512079,523993,28
512079,524253,3
512079,524426,8
512079,524613,14
512079,530560,2
512079,533044,50
512079,555256,4
512079,555264,4
512079,555266,4
512079,555293,6
512079,555759,11
512079,556023,1
512079,556359,13
512079,556717,1
512079,557640,13
512079,905567,3
512118,10074,1
512118,10091,2
512118,10115,1
512118,10160,2
512118,10167,1
512118,10192,1
512118,10239,6
512118,10360,22
512118,10388,2
512118,10442,2
512118,10458,11
512118,10557,1
512118,10635,1
512118,10760,1
512118,10868,94
512118,10872,1
512118,10875,1
512118,10971,1
512118,10975,65
512118,10986,25
512118,10988,1
512118,11066,41
512118,11199,41
512118,11233,17
512118,11338,1
512118,11388,1
512118,11405,3
512118,11416,68
512118,11440,5
512118,11527,8
512118,11571,12
512118,11610,1
512118,11723,24
512118,11750,4
512118,11772,1
512118,11790,1
512118,11795,2
512118,12086,2
512118,12319,1
512118,12724,2
512118,12831,1
512118,13007,1
512118,13274,1
512118,13398,1
512118,13754,2
512118,13943,1
512118,13952,1
512118,14016,1
512118,14249,1
512118,14259,4
512118,14415,2
512118,14637,6
512118,14856,3
512118,15777,1
512118,16259,1
512118,18187,2
512118,18574,3
512118,19508,1
512118,25349,2
512118,27346,1
512118,32102,4
512118,33189,1
512118,44216,1
512118,50967,2
512118,268258,1
512118,512446,2
512118,512613,1
512118,514292,3
512118,516239,1
512118,519461,1
512118,519839,3
512118,520117,2
512118,520146,3
512118,520816,1
512118,521126,2
512118,521206,1
512118,521736,1
512118,523769,8
512118,524426,2
512118,524504,3
512118,526032,1
512118,527588,1
512118,529571,7
512118,529641,38
512118,529718,1
512118,529811,1
512118,531863,1
512118,532909,16
512118,533064,3
512118,556717,14
512118,558781,1
512118,905567,3
512121,10001,89
512121,10010,22
512121,10017,78
512121,10033,2
512121,10074,2
512121,10101,2
512121,10106,10
512121,10117,105
512121,10145,19
512121,10146,65
512121,10147,2
512121,10197,90
512121,10228,10
512121,10246,52
512121,10257,41
512121,10259,73
512121,10283,15
512121,10297,2
512121,10361,15
512121,10373,1
512121,10386,8
512121,10407,1
512121,10417,8
512121,10584,13
512121,10688,2
512121,10731,2
512121,10876,3
512121,10923,27
512121,10944,5
512121,10972,1
512121,10992,8
512121,11014,2
512121,11101,2
512121,11118,1
512121,11133,1
512121,11154,4
512121,11205,2
512121,11303,1
512121,11391,3
512121,11397,125
512121,11472,2
512121,11572,49
512121,11599,11
512121,11782,25
512121,11895,20
512121,12032,20
512121,12053,5
512121,12129,2
512121,12150,1
512121,12184,30
512121,12215,10
512121,12242,4
512121,12275,2
512121,12349,1
512121,12395,11
512121,12614,42
512121,12824,4
512121,12857,10
512121,13114,3
512121,13122,1
512121,13156,1
512121,13600,3
512121,13825,36
512121,13895,1
512121,14017,2
512121,14091,2
512121,14110,3
512121,14168,2
512121,14252,2
512121,14466,1
512121,14529,1
512121,14888,1
512121,15068,3
512121,15261,4
512121,15331,1
512121,15352,2
512121,15424,7
512121,15513,3
512121,15597,6
512121,15665,1
512121,15733,8
512121,15959,1
512121,15966,1
512121,16109,3
512121,16445,1
512121,16459,2
512121,16475,12
512121,16723,9
512121,16904,6
512121,17270,5
512121,17340,1
512121,17404,1
512121,17478,16
512121,17653,4
512121,17815,3
512121,18173,1
512121,18211,1
512121,18340,1
512121,18396,1
512121,18432,4
512121,18478,19
512121,18512,3
512121,19082,6
512121,19187,3
512121,19454,2
512121,20006,3
512121,20440,18
512121,20572,8
512121,20750,2
512121,20859,7
512121,20967,8
512121,20976,10
512121,21026,5
512121,21342,5
512121,21392,13
512121,21721,5
512121,22309,1
512121,22584,5
512121,22922,13
512121,23202,2
512121,23226,4
512121,23446,9
512121,24523,5
512121,27620,13
512121,27750,3
512121,27829,8
512121,28980,9
512121,29417,3
512121,29523,1
512121,29859,28
512121,30194,12
512121,31308,14
512121,31429,4
512121,31784,51
512121,32597,3
512121,33137,3
512121,33474,1
512121,34869,12
512121,35616,4
512121,36717,39
512121,41612,14
512121,46221,2
512121,60254,2
512121,65991,2
512121,76746,1
512121,77614,4
512121,81112,8
512121,85544,9
512121,100485,4
512121,136628,1
512121,512705,5
512121,513114,3
512121,514764,1
512121,515900,1
512121,516909,6
512121,517752,4
512121,518016,1
512121,518426,1
512121,518439,1
512121,518544,5
512121,518983,4
512121,519389,11
512121,519415,1
512121,519538,1
512121,519650,10
512121,519931,13
512121,520386,3
512121,520449,4
512121,520628,3
512121,521298,3
512121,521463,21
512121,521693,43
512121,522711,11
512121,522865,2
512121,523564,1
512121,523643,2
512121,523875,1
512121,523921,10
512121,524005,1
512121,524162,12
512121,524753,6
512121,524899,11
512121,526286,1
512121,527690,7
512121,529031,1
512121,530085,4
512121,531538,2
512121,531583,2
512121,531898,1
512121,531899,2
512121,531983,21
512121,531985,17
512121,532254,11
512121,532839,8
512121,533129,5
512121,533751,1
512121,535341,8
512121,555500,1
512121,556303,2
512121,556817,24
512121,570013,7
512121,932780,1
512159,10030,3
512159,10074,5
512159,10082,55
512159,10091,7
512159,10100,1
512159,10106,9
512159,10115,195
512159,10172,1
512159,10173,7
512159,10184,17
512159,10202,2
512159,10228,13
512159,10230,1
512159,10252,78
512159,10259,1
512159,10273,1
512159,10283,7
512159,10323,28
512159,10333,1
512159,10361,3
512159,10373,6
512159,10417,10
512159,10432,2
512159,10580,28
512159,10584,3
512159,10588,1
512159,10667,6
512159,10707,3
512159,10728,4
512159,10778,6
512159,10780,10
512159,10887,1
512159,10923,12
512159,10957,116
512159,10992,1
512159,11108,10
512159,11118,1
512159,11133,25
512159,11233,1
512159,11272,1
512159,11361,2
512159,11472,5
512159,11507,2
512159,11720,1
512159,11832,1
512159,11895,2
512159,11988,2
512159,12071,1
512159,12184,1
512159,12215,1
512159,12275,6
512159,12278,2
512159,12395,1
512159,12419,27
512159,12444,1
512159,12628,1
512159,12798,4
512159,13274,1
512159,13959,2
512159,14168,1
512159,14683,9
512159,15052,1
512159,15414,1
512159,15597,4
512159,15665,18
512159,16445,1
512159,16550,1
512159,16931,1
512159,17144,7
512159,17284,3
512159,17331,4
512159,17556,3
512159,17908,1
512159,18116,1
512159,18340,2
512159,18574,1
512159,19881,17
512159,20143,4
512159,20962,3
512159,21342,2
512159,21641,1
512159,22292,2
512159,22584,4
512159,22620,3
512159,25357,2
512159,25438,4
512159,27620,1
512159,28160,97
512159,30511,24
512159,33037,149
512159,36184,2
512159,49085,1
512159,80160,1
512159,88051,1
512159,177685,1
512159,225466,2
512159,512415,2
512159,514293,2
512159,514764,2
512159,519413,22
512159,520039,1
512159,521377,3
512159,521693,6
512159,523644,5
512159,523808,1
512159,523921,1
512159,525126,1
512159,525266,82
512159,527694,6
512159,530085,3
512159,530938,1
512159,531985,1
512159,532839,37
512159,534038,6
512159,534040,2
512159,555227,5
512159,570458,1
512176,10010,5
512176,10017,5
512176,10074,51
512176,10128,14
512176,10153,2
512176,10197,19
512176,10407,1
512176,10536,34
512176,10684,34
512176,10709,26
512176,10728,2
512176,10731,1
512176,10739,2
512176,10795,2
512176,10944,15
512176,10972,2
512176,11091,22
512176,11154,8
512176,11249,20
512176,11378,1
512176,11391,4
512176,11476,1
512176,11666,6
512176,11782,5
512176,11950,3
512176,12053,3
512176,12066,1
512176,12213,1
512176,12459,4
512176,12530,3
512176,12614,6
512176,12621,1
512176,12820,1
512176,13069,2
512176,13235,1
512176,13472,6
512176,13522,2
512176,14110,1
512176,14168,1
512176,14511,2
512176,14529,1
512176,14700,1
512176,14998,1
512176,15420,1
512176,15597,1
512176,15791,5
512176,16068,1
512176,16073,2
512176,16482,2
512176,16899,4
512176,17357,7
512176,17584,3
512176,18010,2
512176,18089,1
512176,19422,1
512176,19532,2
512176,19692,1
512176,19856,24
512176,20006,1
512176,20021,3
512176,21392,1
512176,21944,2
512176,27010,4
512176,30194,1
512176,35930,4
512176,56087,1
512176,65991,1
512176,76746,1
512176,97027,2
512176,110055,1
512176,136628,1
512176,150421,4
512176,153859,3
512176,158576,1
512176,192450,1
512176,205974,6
512176,213985,1
512176,258426,4
512176,478230,1
512176,511996,17
512176,512324,4
512176,512415,4
512176,512688,4
512176,513842,1
512176,513904,3
512176,514481,7
512176,515145,2
512176,517165,2
512176,519539,8
512176,520386,1
512176,521358,1
512176,521490,3
512176,522352,2
512176,524138,1
512176,525289,4
512176,526031,1
512176,526066,1
512176,531899,1
512176,531900,1
512176,532198,3
512176,533751,22
512176,533752,1
512176,534437,6
512176,555500,1
512176,570013,1
512176,581331,3
512176,928361,3
512187,10044,3
512187,10097,3
512187,10635,104
512187,10916,283
512187,11331,1
512187,11470,1
512187,11833,7
512187,11954,20
512187,13162,6
512187,13595,6
512187,13807,3
512187,17940,2
512187,18426,6
512187,18934,13
512187,23789,3
512187,23952,9
512187,25746,3
512187,28972,1
512187,29721,8
512187,30175,2
512187,32283,1
512187,55136,1
512187,59527,4
512187,66610,5
512187,108816,4
512187,513128,2
512187,513654,7
512187,519143,1
512187,520039,1
512187,521736,1
512187,521981,4
512187,525777,3
512187,527588,1
512187,531867,2
512187,535835,3
512192,10074,11
512192,10091,11
512192,10097,1
512192,10109,24
512192,10167,9
512192,10184,2
512192,10202,1
512192,10228,1
512192,10245,15
512192,10252,43
512192,10273,5
512192,10283,12
512192,10373,2
512192,10417,31
512192,10511,1
512192,10580,8
512192,10584,2
512192,10712,12
512192,10780,20
512192,10887,40
512192,10923,1
512192,10957,2
512192,10971,15
512192,11133,12
512192,11233,15
512192,11272,1
512192,11311,12
512192,11526,4
512192,11527,1
512192,11630,2
