bodyId,bx,by,bz,count
10005,54,27,21,31
10005,57,24,20,113
10005,53,32,31,41
10005,54,24,20,66
10005,57,29,21,28
10005,57,27,24,66
10005,57,26,20,50
10005,58,29,20,94
10005,53,30,32,68
10005,54,26,20,22
10005,52,26,27,27
10005,57,26,31,48
10005,52,26,25,118
10005,52,35,34,28
10005,56,23,18,70
10005,53,27,30,47
10005,54,30,31,42
10005,55,32,32,7
10005,55,32,34,155
10005,57,29,24,177
10005,57,27,21,34
10005,55,31,32,9
10005,54,33,32,32
10005,53,28,27,68
10005,54,27,29,8
10005,59,29,21,18
10005,56,31,30,20
10005,53,28,30,9
10005,39,15,13,4
10005,58,27,20,9
10005,54,27,25,11
10005,53,27,24,19
10005,56,27,31,13
10005,51,22,17,10
10005,54,28,31,3
10005,59,29,20,13
10005,54,24,21,21
10005,56,30,28,9
10005,52,27,27,24
10005,56,25,18,18
10005,57,26,19,9
10005,54,26,22,9
10005,38,16,13,2
10010,50,51,61,40
10010,50,50,59,16
10010,50,54,84,114
10010,49,54,84,8
10010,51,53,64,226
10010,50,55,87,71
10010,49,44,45,17
10010,49,45,45,20
10010,51,53,67,84
10010,51,51,56,20
10010,50,50,53,9
10010,49,51,53,37
10010,50,52,66,161
10010,51,53,63,156
10010,50,50,55,37
10010,51,52,62,29
10010,51,51,57,64
10010,51,52,80,107
10010,50,52,58,25
10010,51,53,62,101
10010,50,50,54,31
10010,51,53,66,66
10010,51,53,70,29
10010,51,53,65,111
10010,49,50,54,36
10010,50,55,88,96
10010,51,51,58,39
10010,49,48,47,14
10010,51,52,61,15
10010,51,54,66,31
10010,51,53,69,57
10010,50,52,60,23
10010,50,52,76,13
10010,49,50,50,33
10010,49,50,55,15
10010,51,52,63,11
10010,51,52,64,77
10010,50,50,50,48
10010,51,52,79,52
10010,50,53,66,123
10010,51,52,68,10
10010,49,46,46,17
10010,50,52,69,13
10010,49,49,50,15
10010,49,45,46,15
10010,51,50,58,14
10010,50,49,53,3
10010,49,47,48,7
10010,49,49,48,11
10010,51,53,68,92
10010,50,52,84,149
10010,50,52,61,7
10010,51,52,60,33
10010,50,52,59,45
10010,50,51,60,31
10010,49,44,46,28
10010,51,53,61,19
10010,50,48,50,2
10010,50,50,52,15
10010,49,42,45,22
10010,51,52,65,18
10010,49,50,51,12
10010,49,50,53,22
10010,50,51,53,2
10010,50,52,64,34
10010,50,50,57,54
10010,50,44,45,6
10010,50,50,56,57
10010,50,53,84,94
10010,50,51,56,66
10010,50,53,80,20
10010,49,50,49,27
10010,49,50,56,8
10010,50,53,61,21
10010,50,50,51,32
10010,51,51,60,27
10010,50,51,58,13
10010,50,52,83,37
10010,49,54,85,54
10010,50,52,65,125
10010,49,49,51,14
10010,51,52,74,57
10010,49,47,47,6
10010,51,55,90,6
10010,50,54,86,61
10010,51,53,72,46
10010,51,52,72,25
10010,51,52,66,35
10010,50,50,58,43
10010,50,49,52,6
10010,50,51,57,26
10010,50,52,67,70
10010,50,52,62,3
10010,50,53,67,206
10010,50,53,70,1
10010,51,52,78,48
10010,50,53,83,53
10010,51,52,82,84
10010,50,52,78,36
10010,50,54,85,96
10010,50,53,82,26
10010,51,52,59,29
10010,51,54,65,12
10010,50,49,50,1
10010,50,51,59,17
10010,50,48,48,1
10010,50,52,68,33
10010,49,46,47,11
10010,50,55,84,87
10010,50,52,82,5
10010,50,51,55,18
10010,50,53,62,44
10010,51,51,59,33
10010,51,52,81,105
10010,49,48,49,10
10010,52,55,90,53
10010,51,54,67,14
10010,50,53,85,181
10010,50,50,49,15
10010,51,52,67,12
10010,50,51,78,5
10010,50,52,70,4
10010,50,49,54,1
10010,51,53,82,8
10010,52,54,90,8
10010,49,49,49,25
10010,50,51,54,23
10010,50,51,85,1
10010,51,52,73,4
10010,51,50,59,10
10010,50,50,60,2
10010,49,49,52,11
10010,50,51,81,1
10010,51,51,61,18
10010,51,51,81,1
10010,53,55,90,60
10010,49,48,48,27
10010,50,47,48,1
10010,50,54,83,73
10010,51,55,89,38
10010,50,52,73,4
10010,50,54,87,37
10010,51,51,62,2
10010,53,55,91,46
10010,49,43,45,17
10010,51,52,77,25
10010,51,53,73,1
10010,51,53,71,21
10010,50,55,86,52
10010,51,50,55,3
10010,50,51,79,2
10010,54,55,91,4
10010,50,52,80,6
10010,51,52,75,4
10010,51,52,58,8
10010,50,49,49,15
10010,50,53,81,7
10010,50,53,68,9
10010,50,52,74,1
10010,50,53,71,6
10010,51,53,81,10
10010,53,54,91,24
10010,50,53,86,115
10010,51,51,74,1
10010,51,50,56,3
10010,61,33,22,181
10010,62,32,22,25
10010,59,25,26,154
10010,60,25,26,105
10010,59,27,26,644
10010,63,25,27,241
10010,61,36,22,45
10010,57,23,27,75
10010,61,33,18,76
10010,62,35,20,35
10010,60,28,27,205
10010,61,33,23,258
10010,60,32,20,99
10010,61,31,22,81
10010,60,36,22,52
10010,61,28,26,158
10010,62,34,18,57
10010,61,27,28,184
10010,56,23,27,149
10010,49,36,37,27
10010,61,35,21,101
10010,60,26,27,217
10010,53,23,27,186
10010,61,36,23,50
10010,49,42,43,31
10010,57,21,36,2
10010,59,26,26,354
10010,62,34,20,123
10010,61,32,20,154
10010,60,33,21,127
10010,62,33,24,49
10010,61,34,22,135
10010,60,28,26,303
10010,63,26,28,353
10010,62,31,23,123
10010,57,22,35,4
10010,54,23,27,204
10010,62,28,26,159
10010,62,34,21,80
10010,49,41,43,15
10010,59,27,27,103
10010,61,31,20,50
10010,61,31,21,66
10010,61,30,24,166
10010,56,22,27,332
10010,49,40,42,42
10010,57,22,27,165
10010,62,28,29,28
10010,61,31,23,108
10010,61,25,26,204
10010,61,32,21,51
10010,62,33,20,125
10010,60,26,28,241
10010,61,33,21,151
10010,63,31,23,57
10010,61,34,23,211
10010,50,34,35,3
10010,62,27,27,232
10010,61,33,16,104
10010,61,35,22,141
10010,61,32,24,124
10010,49,40,41,36
10010,55,20,27,207
10010,61,33,17,160
10010,58,25,27,64
10010,62,32,16,19
10010,61,32,22,155
10010,61,31,24,122
10010,49,39,41,48
10010,60,33,20,108
10010,62,29,24,65
10010,63,27,28,299
10010,59,22,36,1
10010,61,30,25,107
10010,61,34,18,16
10010,60,27,26,489
10010,50,40,41,2
10010,62,25,26,159
10010,62,33,16,23
10010,60,26,25,39
10010,58,28,26,23
10010,54,22,27,149
10010,59,26,27,271
10010,61,32,18,68
10010,61,26,26,169
10010,61,29,25,82
10010,59,36,22,17
10010,60,27,25,102
10010,59,32,20,10
10010,60,26,26,95
10010,63,25,28,55
10010,62,32,18,27
10010,61,28,25,111
10010,58,28,25,1
10010,62,35,21,109
10010,59,25,27,7
10010,62,31,24,89
10010,58,27,26,17
10010,49,39,40,29
10010,55,21,27,188
10010,62,32,17,69
10010,61,33,19,73
10010,62,33,19,113
10010,62,25,27,213
10010,62,33,18,96
10010,59,33,21,35
10010,62,32,20,132
10010,59,33,20,42
10010,63,28,27,285
10010,62,33,17,94
10010,62,32,24,119
10010,61,28,27,325
10010,60,32,21,55
10010,61,32,17,66
10010,60,27,28,43
10010,61,32,16,269
10010,55,23,26,61
10010,62,33,22,76
10010,60,32,24,37
10010,62,35,23,29
10010,55,23,27,207
10010,62,32,23,91
10010,60,24,26,120
10010,57,24,26,170
10010,49,43,44,6
10010,61,32,25,47
10010,61,34,21,56
10010,49,38,40,9
10010,61,33,24,65
10010,61,34,19,16
10010,52,22,27,94
10010,61,34,20,62
10010,62,34,19,89
10010,62,32,21,171
10010,55,22,27,205
10010,61,26,27,215
10010,59,33,19,33
10010,63,29,27,98
10010,58,22,36,2
10010,60,32,23,105
10010,49,37,38,7
10010,62,28,25,104
10010,61,30,23,18
10010,61,29,26,146
10010,62,27,26,176
10010,61,32,23,160
10010,60,27,27,343
10010,61,27,27,289
10010,50,35,36,21
10010,58,20,34,1
10010,49,41,42,44
10010,49,44,44,5
10010,50,37,40,1
10010,62,26,26,457
10010,63,27,26,61
10010,63,27,27,197
10010,62,33,23,62
10010,62,30,24,24
10010,62,28,27,304
10010,61,35,23,133
10010,57,29,27,1
10010,50,35,37,2
10010,60,28,25,136
10010,60,33,19,10
10010,60,36,23,6
10010,62,26,27,239
10010,49,41,44,3
10010,50,36,37,31
10010,59,21,34,2
10010,51,33,34,4
10010,63,28,26,140
10010,60,32,19,48
10010,56,21,27,128
10010,60,32,22,12
10010,61,33,20,63
10010,59,32,21,2
10010,58,25,26,125
10010,52,33,34,1
10010,59,21,35,3
10010,52,32,32,6
10010,59,20,34,1
10010,61,27,26,59
10010,56,20,27,36
10010,60,33,23,50
10010,54,23,26,35
10010,62,29,26,37
10010,61,34,17,80
10010,63,28,28,73
10010,51,34,35,4
10010,59,21,30,15
10010,56,23,26,95
10010,56,24,26,90
10010,52,33,33,3
10010,61,32,19,89
10010,49,42,44,3
10010,49,38,39,4
10010,61,32,15,106
10010,59,22,35,1
10010,59,24,27,9
10010,62,31,20,25
10010,61,35,20,20
10010,54,22,28,94
10010,49,38,41,1
10010,61,26,28,24
10010,60,24,27,2
10010,59,20,33,2
10010,50,37,39,2
10010,59,25,25,12
10010,49,39,43,1
10010,62,31,22,16
10010,54,19,27,57
10010,59,20,32,1
10010,56,30,28,1
10010,62,28,28,180
10010,57,24,27,21
10010,56,24,27,5
10010,58,24,26,10
10010,62,26,28,208
10010,62,30,23,8
10010,60,34,22,82
10010,50,34,34,1
10010,58,26,26,18
10010,62,27,28,209
10010,57,22,36,2
10010,57,25,26,43
10010,55,30,29,1
10010,63,29,24,12
10010,54,31,30,1
10010,54,31,29,1
10010,49,35,37,1
10010,60,34,23,34
10010,57,22,28,13
10010,58,22,35,1
10010,62,33,21,14
10010,61,25,25,20
10010,62,31,21,24
10010,60,34,21,13
10010,49,50,52,1
10010,49,51,52,1
10010,49,45,47,2
10010,50,52,85,206
10010,50,45,46,1
10010,50,52,81,2
10010,50,55,85,1
10010,52,55,89,16
10010,51,52,83,21
10010,49,52,84,2
10010,49,54,86,49
10010,49,53,85,4
10010,49,53,84,3
10010,50,52,79,50
10010,51,53,79,38
10010,50,52,75,2
10010,50,52,86,1
10010,50,53,64,10
10010,50,53,63,1
10010,51,51,85,18
10010,49,52,85,65
10010,53,54,90,49
10010,51,52,84,23
10010,51,55,88,16
10010,51,52,85,36
10010,50,52,77,44
10010,50,55,89,33
10010,51,53,80,9
10010,61,24,25,21
10010,62,32,19,60
10010,55,22,28,17
10010,62,29,25,55
10010,55,19,27,21
10010,53,22,27,63
10010,63,26,29,68
10010,62,25,28,21
10010,63,26,26,64
10010,61,24,26,19
10010,62,29,27,52
10010,55,20,28,4
10010,62,34,22,21
10010,62,30,25,3
10010,60,26,29,3
10010,59,28,26,13
10010,57,23,26,34
10010,62,24,27,22
10010,55,24,26,11
10010,63,32,21,6
10010,64,28,28,13
10010,63,26,27,9
10010,61,26,29,5
10010,63,24,27,2
10010,59,22,29,6
10010,61,28,24,13
10010,60,31,22,13
10010,60,34,20,4
10010,51,33,33,1
10010,60,21,35,1
10010,59,33,18,3
10010,61,28,28,6
10010,56,22,26,5
10010,56,19,27,4
10010,60,23,28,22
10010,59,27,25,7
10010,61,25,27,22
10010,57,25,27,8
10010,61,29,24,47
10010,61,35,24,5
10010,59,23,28,5
10010,60,35,23,1
10010,59,23,27,1
10010,63,27,29,1
10010,52,23,27,58
10010,56,21,28,3
10010,60,30,24,2
10010,57,28,27,6
10010,57,28,26,1
10010,59,26,25,7
10010,61,31,25,7
10010,59,28,27,4
10010,62,25,25,4
10010,50,53,65,3
10010,59,28,25,4
10010,62,26,29,2
10010,60,25,25,10
10010,60,29,25,4
10010,59,21,29,1
10010,60,28,24,5
10010,60,29,24,7
10010,55,22,26,8
10010,55,24,27,4
10010,61,36,20,1
10010,51,50,57,1
10010,60,31,23,1
10010,62,35,22,2
10010,51,52,76,8
10010,49,51,54,8
10010,60,23,27,1
10010,49,53,86,25
10010,51,53,83,5
10010,54,54,91,5
10010,49,49,53,5
10010,50,39,41,10
10010,50,52,72,4
10010,49,51,56,7
10010,50,51,77,7
10010,50,53,69,2
10010,58,21,35,1
10010,58,27,25,2
10010,50,52,63,4
10017,62,33,21,32
10017,60,25,26,104
10017,59,25,26,49
10017,62,33,19,250
10017,54,24,28,6
10017,61,35,22,193
10017,61,31,20,29
10017,60,28,27,171
10017,62,32,23,138
10017,61,33,23,59
10017,61,33,22,42
10017,62,29,24,164
10017,62,32,17,82
10017,61,28,26,193
10017,62,31,23,77
10017,62,28,27,277
10017,62,31,22,109
10017,60,26,27,231
10017,61,34,21,61
10017,43,25,27,124
10017,62,33,24,68
10017,60,27,27,307
10017,61,32,17,102
10017,62,35,21,72
10017,62,30,23,154
10017,38,26,26,1
10017,60,26,26,176
10017,60,27,26,331
10017,61,33,18,59
10017,62,28,26,115
10017,62,34,21,142
10017,60,27,25,92
10017,56,24,27,7
10017,41,24,27,183
10017,41,25,27,76
10017,61,29,25,16
10017,61,32,18,93
10017,52,25,28,4
10017,61,32,16,101
10017,62,33,22,127
10017,60,26,25,40
10017,61,26,26,11
10017,60,24,26,144
10017,62,34,20,76
10017,42,25,27,20
10017,59,27,26,192
10017,61,28,25,108
10017,59,26,28,23
10017,55,24,27,51
10017,51,24,28,49
10017,61,32,20,144
10017,61,33,19,138
10017,63,31,22,26
10017,53,24,27,21
10017,62,33,20,90
10017,47,25,28,32
10017,61,33,24,39
10017,62,32,21,158
10017,65,33,23,51
10017,61,35,21,34
10017,62,35,23,39
10017,61,36,22,17
10017,61,32,24,86
10017,53,24,28,6
10017,61,32,25,28
10017,62,29,23,49
10017,62,29,27,58
10017,54,24,27,19
10017,62,34,19,50
10017,62,32,22,50
10017,61,35,23,178
10017,62,25,27,96
10017,61,34,20,63
10017,52,24,27,16
10017,61,27,27,235
10017,62,23,36,5
10017,59,26,27,92
10017,61,36,23,81
10017,61,29,24,21
10017,44,25,27,79
10017,61,27,28,181
10017,50,25,28,10
10017,52,24,28,18
10017,46,25,28,23
10017,63,31,23,134
10017,62,33,18,153
10017,46,25,27,1
10017,59,27,27,71
10017,40,25,27,142
10017,63,27,28,22
10017,62,24,27,22
10017,48,25,28,13
10017,62,32,19,9
10017,59,26,26,39
10017,61,32,23,73
10017,62,32,20,75
10017,43,24,27,1
10017,62,34,18,13
10017,42,24,27,5
10017,61,34,22,75
10017,61,33,20,83
10017,61,29,26,69
10017,62,34,22,60
10017,62,32,18,17
10017,60,24,27,17
10017,62,28,25,44
10017,62,31,20,41
10017,62,30,24,62
10017,63,29,23,24
10017,61,32,21,3
10017,60,28,25,44
10017,59,23,26,1
10017,61,27,25,15
10017,62,35,22,9
10017,61,33,17,53
10017,55,24,28,3
10017,62,31,21,80
10017,63,29,24,19
10017,59,25,27,3
10017,61,26,29,15
10017,63,30,23,25
10017,50,24,28,45
10017,49,24,28,3
10017,62,32,24,48
10017,45,25,28,15
10017,62,31,24,4
10017,51,24,27,2
10017,60,25,25,13
10017,62,29,26,39
10017,62,33,23,72
10017,61,30,24,9
10017,39,25,27,23
10017,62,28,24,19
10017,49,25,28,25
10017,64,32,23,50
10017,61,32,15,4
10017,62,28,28,114
10017,60,23,26,38
10017,61,32,19,57
10017,60,28,26,139
10017,61,23,36,6
10017,62,34,23,43
10017,61,32,22,18
10017,63,28,27,74
10017,62,30,22,21
10017,60,26,29,6
10017,61,28,27,165
10017,62,34,24,6
10017,60,27,28,13
10017,61,29,27,23
10017,60,26,28,2
10017,38,25,26,17
10017,61,31,21,19
10017,64,33,23,38
10017,59,24,26,47
10017,38,26,27,85
10017,61,28,24,29
10017,63,28,28,20
10017,64,32,22,31
10017,61,25,26,8
10017,57,24,26,2
10017,58,24,26,5
10017,60,25,27,5
10017,61,26,27,31
10017,57,24,27,11
10017,61,33,16,35
10017,63,32,21,7
10017,61,26,28,9
10017,63,28,26,10
10017,61,27,26,27
10017,63,27,27,16
10017,62,25,26,2
10017,62,27,28,23
10017,62,27,27,41
10017,62,29,25,10
10017,61,34,23,7
10017,61,33,21,15
10017,60,33,20,5
10017,63,29,27,8
10017,62,32,16,3
10017,61,35,24,8
10017,62,33,17,4
10017,61,30,23,3
10017,60,36,23,6
10017,59,28,26,6
10017,63,28,29,13
10017,61,25,27,8
10017,63,27,29,2
10017,62,33,25,2
10017,61,27,29,1
10017,65,33,22,4
10017,64,31,22,2
10017,65,34,22,2
10017,63,32,23,1
10017,63,33,23,1
10017,62,24,29,1
10017,60,24,25,3
10017,60,34,20,3
10017,37,26,27,19
10017,61,24,27,6
10017,64,31,23,3
10017,59,23,27,1
10017,59,24,27,20
10017,38,25,27,5
10017,61,24,28,2
10017,51,25,28,1
10017,58,24,27,16
10030,51,51,48,11
10030,51,54,61,17
10030,55,56,81,126
10030,51,56,73,75
10030,52,55,64,12
10030,59,51,73,155
10030,55,55,91,104
10030,51,53,55,10
10030,51,52,51,49
10030,55,54,99,1
10030,58,49,112,198
10030,51,53,59,61
10030,56,53,113,80
10030,55,52,111,272
10030,51,56,66,11
10030,52,55,63,5
10030,53,58,73,211
10030,57,52,75,254
10030,54,48,113,144
10030,54,54,74,277
10030,57,54,93,280
10030,51,52,53,71
10030,52,55,65,7
10030,52,54,59,2
10030,51,54,59,13
10030,51,55,66,7
10030,51,52,54,33
10030,51,51,50,9
10030,51,51,49,45
10030,53,57,71,201
10030,59,53,79,66
10030,59,51,79,11
10030,51,53,58,55
10030,52,54,60,2
10030,53,54,73,42
10030,52,55,66,6
10030,51,53,56,50
10030,56,47,116,13
10030,51,53,54,7
10030,50,47,45,8
10030,59,53,94,202
10030,51,52,52,60
10030,51,54,60,86
10030,51,53,57,69
10030,58,54,78,102
10030,56,54,99,129
10030,57,52,72,63
10030,51,55,63,18
10030,50,49,47,24
10030,59,49,113,32
10030,53,50,112,152
10030,51,50,48,27
10030,55,52,112,87
10030,53,56,80,8
10030,60,53,95,147
10030,59,52,79,49
10030,53,56,88,1
10030,52,54,61,13
10030,56,53,110,196
10030,52,56,70,18
10030,51,56,67,6
10030,50,48,45,1
10030,51,55,75,47
10030,51,50,80,65
10030,58,55,79,165
10030,54,56,70,110
10030,51,56,71,3
10030,53,55,73,686
10030,51,55,67,2
10030,53,56,86,1
10030,56,52,110,202
10030,54,51,111,229
10030,55,55,92,1
10030,60,50,114,28
10030,52,49,112,167
10030,53,57,73,272
10030,55,51,109,82
10030,53,59,72,143
10030,56,55,95,100
10030,50,47,46,5
10030,56,50,109,43
10030,58,48,113,66
10030,58,48,112,37
10030,53,57,79,16
10030,50,46,45,2
10030,51,52,50,10
10030,53,55,76,93
10030,56,49,110,79
10030,56,56,82,209
10030,54,55,73,124
10030,59,53,95,152
10030,55,53,112,64
10030,54,56,85,1
10030,54,54,108,107
10030,58,52,94,106
10030,54,55,98,145
10030,51,51,77,72
10030,51,55,62,6
10030,57,55,81,94
10030,57,56,112,190
10030,52,51,111,108
10030,55,53,108,25
10030,58,50,111,184
10030,60,50,115,68
10030,59,50,113,49
10030,53,56,85,1
10030,57,49,112,85
10030,50,48,47,2
10030,58,53,96,49
10030,55,48,114,2
10030,54,49,114,115
10030,57,56,90,35
10030,50,43,25,29
10030,51,41,25,53
10030,56,51,110,113
10030,57,53,113,8
10030,57,51,110,99
10030,52,40,25,36
10030,51,42,26,10
10030,53,42,34,352
10030,56,25,31,31
10030,58,37,23,3
10030,62,26,23,50
10030,56,35,23,54
10030,52,41,28,29
10030,55,41,27,133
10030,51,43,26,23
10030,53,41,27,30
10030,61,30,28,14
10030,56,37,25,31
10030,57,41,29,88
10030,65,19,27,154
10030,60,31,22,34
10030,52,41,27,30
10030,56,34,27,33
10030,55,34,27,74
10030,50,43,26,10
10030,55,36,25,28
10030,52,42,32,25
10030,50,41,24,48
10030,53,34,32,110
10030,57,38,23,22
10030,50,45,42,13
10030,55,37,25,51
10030,57,25,31,38
10030,54,40,26,293
10030,57,31,21,71
10030,51,41,24,26
10030,62,29,27,40
10030,58,17,20,24
10030,60,31,23,34
10030,60,32,21,5
10030,60,31,21,43
10030,50,45,41,14
10030,53,42,26,46
10030,53,40,25,54
10030,51,40,25,71
10030,56,38,25,56
10030,56,38,24,21
10030,51,40,24,6
10030,52,39,24,21
10030,62,33,28,30
10030,50,46,43,1
10030,55,35,23,27
10030,53,39,24,24
10030,63,22,26,18
10030,60,37,30,12
10030,52,40,28,29
10030,53,34,33,151
10030,57,37,23,41
10030,60,30,22,26
10030,50,42,25,43
10030,54,41,27,129
10030,57,16,20,47
10030,58,36,35,157
10030,55,38,25,49
10030,52,39,25,14
10030,55,36,24,42
10030,52,41,30,21
10030,52,42,30,15
10030,61,30,22,104
10030,53,41,30,2
10030,60,32,24,25
10030,61,27,29,30
10030,64,19,27,67
10030,57,38,30,1
10030,54,37,24,53
10030,58,38,33,121
10030,54,39,25,22
10030,56,37,24,23
10030,62,21,24,83
10030,63,20,25,85
10030,52,40,33,134
10030,59,26,27,34
10030,55,31,29,337
10030,51,44,26,7
10030,61,29,28,27
10030,49,42,24,11
10030,61,25,33,72
10030,53,40,26,56
10030,56,34,26,89
10030,57,23,24,64
10030,62,18,23,40
10030,59,33,21,3
10030,62,34,28,15
10030,63,21,27,82
10030,55,35,25,48
10030,54,38,25,27
10030,56,34,25,115
10030,54,36,25,31
10030,62,27,23,39
10030,53,40,28,36
10030,53,40,33,304
10030,56,24,25,61
10030,55,24,25,47
10030,55,31,21,19
10030,59,32,22,20
10030,52,42,29,22
10030,58,24,32,23
10030,56,35,22,47
10030,62,20,23,37
10030,56,35,24,63
10030,59,31,22,33
10030,61,27,28,4
10030,56,35,25,111
10030,57,36,23,11
10030,53,24,26,14
10030,58,29,21,64
10030,59,32,20,18
10030,63,22,25,108
10030,51,43,38,1
10030,62,35,29,8
10030,54,40,25,74
10030,58,32,21,21
10030,63,19,25,65
10030,55,41,28,147
10030,57,24,24,51
10030,56,30,22,14
10030,50,40,24,7
10030,52,39,33,326
10030,56,41,29,263
10030,52,16,26,11
10030,57,33,22,102
10030,53,41,25,20
10030,56,27,23,11
10030,58,24,24,42
10030,55,29,24,29
10030,55,41,30,18
10030,53,39,26,11
10030,61,33,25,25
10030,53,39,25,15
10030,53,37,32,262
10030,50,44,41,1
10030,57,36,24,6
10030,54,39,26,39
10030,59,37,22,5
10030,55,26,31,11
10030,58,37,24,11
10030,59,32,24,54
10030,55,40,33,333
10030,53,33,32,204
10030,55,43,32,80
10030,52,42,35,5
10030,51,42,25,33
10030,56,25,30,47
10030,60,33,19,5
10030,54,33,27,41
10030,58,25,29,17
10030,54,39,24,17
10030,59,33,24,10
10030,52,42,27,34
10030,60,33,25,23
10030,61,28,28,35
10030,60,16,19,34
10030,62,21,25,50
10030,56,33,25,13
10030,60,15,18,17
10030,52,43,26,9
10030,55,34,24,9
10030,52,41,29,43
10030,56,39,31,351
10030,54,38,24,43
10030,60,32,25,228
10030,57,33,23,39
10030,66,19,27,30
10030,52,42,28,24
10030,60,27,28,27
10030,53,35,33,85
10030,53,16,26,9
10030,52,25,25,16
10030,57,35,22,50
10030,54,34,26,38
10030,64,22,25,80
10030,57,35,24,42
10030,57,18,21,73
10030,63,29,26,35
10030,62,30,28,42
10030,58,38,23,28
10030,54,41,30,17
10030,53,38,32,41
10030,59,32,18,3
10030,54,23,26,31
10030,63,20,26,44
10030,62,23,30,45
10030,54,37,25,39
10030,54,43,32,563
10030,54,40,27,36
10030,52,41,26,24
10030,62,20,26,34
10030,61,19,26,24
10030,54,44,28,14
10030,59,23,25,5
10030,59,31,18,5
10030,59,32,21,14
10030,59,32,19,6
10030,59,31,19,12
10030,58,32,23,13
10030,59,31,20,8
10030,55,23,26,20
10030,50,44,40,1
10030,53,43,32,12
10030,54,42,27,36
10030,55,34,25,60
10030,62,23,22,27
10030,57,24,26,12
10030,53,35,32,111
10030,56,28,30,18
10030,53,23,26,61
10030,54,36,24,55
10030,64,21,25,52
10030,58,16,20,7
10030,60,32,20,10
10030,62,34,29,3
10030,60,23,32,22
10030,56,35,27,16
10030,57,21,22,10
10030,56,23,25,45
10030,56,36,24,27
10030,57,34,21,20
10030,64,27,23,23
10030,55,40,27,4
10030,59,32,23,40
10030,64,20,28,37
10030,56,33,23,13
10030,56,39,34,146
10030,55,34,26,74
10030,57,34,36,239
10030,61,17,22,39
10030,64,20,27,115
10030,57,40,30,196
10030,64,21,26,41
10030,58,24,30,20
10030,53,24,25,22
10030,53,42,31,5
10030,61,33,27,40
10030,57,42,29,78
10030,54,27,23,46
10030,56,35,26,80
10030,58,26,31,30
10030,57,18,34,1
10030,62,29,22,55
10030,55,42,28,202
10030,61,31,27,34
10030,65,22,26,45
10030,57,33,21,63
10030,61,29,24,33
10030,53,38,25,40
10030,57,23,25,31
10030,60,16,21,19
10030,58,32,24,18
10030,61,23,22,38
10030,51,23,26,24
10030,66,30,25,50
10030,57,31,22,8
10030,57,39,32,143
10030,56,39,35,26
10030,61,23,30,19
10030,54,37,26,17
10030,55,25,29,9
10030,61,25,32,72
10030,58,34,23,8
10030,64,22,26,61
10030,63,19,23,21
10030,57,35,23,84
10030,54,33,28,22
10030,57,19,21,51
10030,56,18,21,21
10030,64,18,27,14
10030,57,17,21,30
10030,57,30,20,30
10030,56,38,34,4
10030,56,36,23,49
10030,50,42,26,7
10030,54,39,32,175
10030,56,25,25,36
10030,52,40,26,46
10030,59,33,19,1
10030,58,26,29,24
10030,63,19,26,65
10030,67,19,27,50
10030,58,25,31,81
10030,63,22,29,22
10030,54,34,28,10
10030,54,34,27,36
10030,56,39,30,1
10030,57,20,22,17
10030,57,34,23,54
10030,52,42,31,14
10030,59,25,31,57
10030,65,18,27,12
10030,60,32,19,8
10030,57,34,25,64
10030,55,22,25,98
10030,51,41,30,12
10030,51,34,33,31
10030,58,38,24,51
10030,59,16,20,13
10030,53,23,25,61
10030,52,16,27,8
10030,52,23,25,25
10030,66,19,28,34
10030,60,33,21,5
10030,51,44,40,2
10030,56,36,22,38
10030,57,37,25,29
10030,57,30,22,6
10030,56,34,24,109
10030,52,42,34,7
10030,57,38,24,15
10030,58,34,36,48
10030,62,22,30,39
10030,53,38,24,35
10030,62,25,22,91
10030,59,23,24,54
10030,59,24,29,2
10030,57,34,22,37
10030,60,32,26,68
10030,55,35,24,31
10030,61,26,19,61
10030,56,22,25,38
10030,52,34,33,107
10030,58,41,29,191
10030,57,22,25,76
10030,61,31,21,11
10030,56,26,28,45
10030,62,31,27,24
10030,53,41,28,3
10030,65,20,25,11
10030,56,23,24,14
10030,52,17,26,3
10030,56,41,33,14
10030,61,36,29,1
10030,55,21,24,62
10030,52,38,24,4
10030,62,21,22,44
10030,62,23,25,29
10030,58,22,24,37
10030,58,17,21,10
10030,55,28,22,35
10030,58,33,24,54
10030,59,39,28,40
10030,55,29,23,18
10030,50,41,25,14
10030,59,26,29,13
10030,55,40,26,25
10030,55,42,33,171
10030,59,33,25,28
10030,61,25,22,59
10030,65,21,25,44
10030,56,16,21,31
10030,58,25,27,4
10030,57,30,21,18
10030,53,41,33,128
10030,55,41,35,132
10030,61,32,27,82
10030,57,36,25,3
10030,59,31,24,8
10030,63,20,24,59
10030,62,31,28,1
